"","atopid","member","yrent","moent","ineffect","estmode","pubsecr","secrart","length","defense","offense","neutral","nonagg","consul","active","notaiden","terrres","specthrt","milaid","base","armred","ecaid","StateAbb","StateName"
"2322",4890,365,1997,8,1,1,0,0,300,1,0,0,1,1,1,1,1,0,3,0,0,0,"RUS","Russia"
"2323",4896,365,1997,11,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"RUS","Russia"
"2324",4897,365,1997,9,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"RUS","Russia"
"2325",4940,365,2000,2,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUS","Russia"
"2326",4957,365,2000,9,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"RUS","Russia"
"2327",4958,365,2000,9,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"RUS","Russia"
"2328",4968,365,2001,3,1,1,0,0,120,0,0,1,1,1,0,1,0,0,0,0,0,0,"RUS","Russia"
"2329",4980,365,2001,7,1,1,0,0,240,0,0,0,1,1,0,4,0,0,0,0,1,0,"RUS","Russia"
"2330",4990,365,2001,11,1,1,0,0,120,0,0,0,1,0,0,3,0,0,0,0,0,0,"RUS","Russia"
"2331",5000,365,2002,4,1,1,0,0,120,0,0,0,1,1,0,1,0,0,0,0,0,0,"RUS","Russia"
"2332",5035,365,2003,7,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"RUS","Russia"
"2333",5045,365,2004,6,1,1,0,0,0,0,0,0,1,0,0,2,0,0,3,2,0,0,"RUS","Russia"
"2334",5075,365,2005,11,1,1,0,0,0,1,0,0,0,1,1,0,1,0,3,2,0,0,"RUS","Russia"
"2335",6020,365,2007,8,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"RUS","Russia"
"2336",6070,365,2013,11,1,1,0,0,60,0,0,1,1,0,0,1,0,0,0,0,0,0,"RUS","Russia"
"2337",7005,365,2016,6,1,1,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,"RUS","Russia"
"2338",7015,365,2017,2,1,1,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,"RUS","Russia"
"2339",7030,365,2017,10,1,1,0,0,120,0,0,0,1,0,0,2,0,0,0,0,0,0,"RUS","Russia"
"2340",7045,365,2018,9,1,1,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,"RUS","Russia"
"2341",7050,365,2018,9,1,1,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,"RUS","Russia"
"2342",3460,817,1962,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RVN","Republic of Vietnam"
"2343",3455,517,1963,3,0,1,0,0,120,1,0,0,1,1,1,0,0,0,0,0,0,0,"RWA","Rwanda"
"2344",4945,517,2000,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"RWA","Rwanda"
"2345",4953,517,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"RWA","Rwanda"
"2346",4953,517,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"RWA","Rwanda"
"2347",5055,517,2007,6,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"RWA","Rwanda"
"2348",5090,517,2006,12,1,1,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,1,"RWA","Rwanda"
"2349",6080,517,2014,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"RWA","Rwanda"
"2350",2550,560,1942,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"SAF","South Africa"
"2351",3290,560,1955,6,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,3,2,0,"SAF","South Africa"
"2352",3935,560,1982,2,0,0,2,8,0,0,0,0,1,0,0,3,0,5,0,0,0,0,"SAF","South Africa"
"2353",3955,560,1984,3,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,"SAF","South Africa"
"2354",3990,560,1988,12,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,"SAF","South Africa"
"2355",4953,560,2000,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SAF","South Africa"
"2356",4953,560,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"SAF","South Africa"
"2357",4985,560,2001,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SAF","South Africa"
"2358",4985,560,2003,8,1,1,0,0,0,1,0,0,1,1,1,3,0,0,3,0,0,0,"SAF","South Africa"
"2359",1450,92,1907,12,0,1,0,0,120,0,0,0,1,0,0,3,0,5,0,0,0,3,"SAL","El Salvador"
"2360",2105,92,1923,2,0,1,0,0,131,0,0,0,1,0,0,3,0,5,0,0,0,0,"SAL","El Salvador"
"2361",2550,92,1942,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"SAL","El Salvador"
"2362",3010,92,1945,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"SAL","El Salvador"
"2363",3075,92,1947,9,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SAL","El Salvador"
"2364",3150,92,1948,4,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SAL","El Salvador"
"2365",3490,92,1964,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"SAL","El Salvador"
"2366",3885,92,1980,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SAL","El Salvador"
"2367",4678,92,1995,3,1,1,0,0,0,1,0,0,1,0,1,3,0,0,0,0,1,0,"SAL","El Salvador"
"2368",2340,670,1934,5,0,1,2,8,240,0,0,1,1,1,0,4,0,0,0,0,0,0,"SAU","Saudi Arabia"
"2369",2340,670,1995,2,1,1,0,0,240,0,0,1,1,1,0,4,0,0,0,0,0,0,"SAU","Saudi Arabia"
"2370",2375,670,1936,4,0,1,0,0,120,0,0,0,0,1,0,3,0,0,0,0,0,0,"SAU","Saudi Arabia"
"2371",2550,670,1945,3,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"SAU","Saudi Arabia"
"2372",3015,670,1945,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"SAU","Saudi Arabia"
"2373",3205,670,1950,6,1,1,0,0,120,1,0,0,1,1,1,0,0,0,3,0,0,0,"SAU","Saudi Arabia"
"2374",3305,670,1955,10,0,1,0,0,60,1,0,0,0,1,1,0,0,0,3,0,0,0,"SAU","Saudi Arabia"
"2375",3310,670,1956,4,0,1,0,0,60,1,0,0,0,1,1,0,0,0,3,0,0,0,"SAU","Saudi Arabia"
"2376",3465,670,1962,8,0,NA,0,0,NA,1,1,0,0,1,1,0,0,NA,0,0,0,3,"SAU","Saudi Arabia"
"2377",3997,670,1989,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SAU","Saudi Arabia"
"2378",4002,670,1990,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SAU","Saudi Arabia"
"2379",4965,670,2000,12,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SAU","Saudi Arabia"
"2380",1020,269,1815,6,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SAX","Saxony"
"2381",1020,269,1820,5,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SAX","Saxony"
"2382",1020,269,1850,11,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SAX","Saxony"
"2383",1135,269,1849,5,0,1,0,0,12,1,0,0,0,1,1,0,0,5,0,0,0,0,"SAX","Saxony"
"2384",1227,269,1862,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"SAX","Saxony"
"2385",3455,433,1961,9,0,1,0,0,120,1,0,0,1,1,1,0,0,0,0,0,0,0,"SEN","Senegal"
"2386",3730,433,1974,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3,3,0,0,"SEN","Senegal"
"2387",3785,433,1977,6,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SEN","Senegal"
"2388",3810,433,1978,4,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SEN","Senegal"
"2389",3895,433,1981,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"SEN","Senegal"
"2390",3930,433,1981,12,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,3,"SEN","Senegal"
"2391",4953,433,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SEN","Senegal"
"2392",4953,433,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"SEN","Senegal"
"2393",5055,433,2005,3,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"SEN","Senegal"
"2394",4953,591,2000,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SEY","Seychelles"
"2395",4953,591,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"SEY","Seychelles"
"2396",4985,591,2001,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SEY","Seychelles"
"2397",1015,329,1815,4,0,1,0,0,0,1,1,0,0,0,1,0,0,5,0,0,0,0,"SIC","Two Sicilies"
"2398",1025,329,1815,6,0,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"SIC","Two Sicilies"
"2399",1070,329,1833,3,0,1,0,0,60,0,1,0,0,0,1,0,0,1,0,0,0,0,"SIC","Two Sicilies"
"2400",3660,451,1971,3,0,0,0,0,NA,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"SIE","Sierra Leone"
"2401",3810,451,1978,4,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SIE","Sierra Leone"
"2402",3895,451,1981,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"SIE","Sierra Leone"
"2403",3982,451,1986,11,0,1,0,0,NA,0,0,0,1,0,0,1,0,0,0,0,NA,0,"SIE","Sierra Leone"
"2404",4953,451,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SIE","Sierra Leone"
"2405",4953,451,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"SIE","Sierra Leone"
"2406",3525,830,1965,8,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,"SIN","Singapore"
"2407",3755,830,1976,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SIN","Singapore"
"2408",3150,60,1984,3,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SKN","St. Kitts and Nevis"
"2409",3900,60,1981,6,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,"SKN","St. Kitts and Nevis"
"2410",4778,60,1996,3,1,1,0,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,"SKN","St. Kitts and Nevis"
"2411",3180,317,2003,3,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"SLO","Slovakia"
"2412",3610,317,1993,1,0,1,0,0,240,1,0,0,0,0,1,0,0,0,0,0,0,0,"SLO","Slovakia"
"2413",3625,317,1993,1,0,1,0,0,240,1,0,0,0,1,1,0,0,0,0,0,0,0,"SLO","Slovakia"
"2414",3740,317,1993,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SLO","Slovakia"
"2415",4070,317,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLO","Slovakia"
"2416",4075,317,1993,1,1,1,0,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLO","Slovakia"
"2417",4100,317,1993,1,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SLO","Slovakia"
"2418",4175,317,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"SLO","Slovakia"
"2419",4185,317,1993,1,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SLO","Slovakia"
"2420",4195,317,1993,1,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,3,"SLO","Slovakia"
"2421",4370,317,1992,11,1,1,0,0,180,1,0,0,0,1,1,0,0,0,0,0,0,0,"SLO","Slovakia"
"2422",4480,317,1993,6,1,1,0,0,180,0,0,0,1,1,0,0,0,0,0,0,0,0,"SLO","Slovakia"
"2423",4490,317,1993,6,1,1,0,0,120,0,0,1,1,1,0,1,0,0,0,0,0,0,"SLO","Slovakia"
"2424",4505,317,1993,8,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SLO","Slovakia"
"2425",4510,317,1993,9,1,1,0,0,180,0,0,1,1,0,0,2,0,0,0,0,0,0,"SLO","Slovakia"
"2426",4680,317,1995,3,1,1,0,0,120,0,0,0,1,1,0,1,0,0,0,0,0,0,"SLO","Slovakia"
"2427",4860,317,1997,1,1,1,0,0,120,0,0,1,1,1,0,0,0,0,0,0,0,0,"SLO","Slovakia"
"2428",3150,56,1979,5,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SLU","St. Lucia"
"2429",3900,56,1981,6,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,"SLU","St. Lucia"
"2430",4778,56,1996,3,1,1,0,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,"SLU","St. Lucia"
"2431",3180,349,2003,3,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"SLV","Slovenia"
"2432",3740,349,1993,3,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SLV","Slovenia"
"2433",4175,349,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"SLV","Slovenia"
"2434",4375,349,1992,12,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"SLV","Slovenia"
"2435",3740,331,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SNM","San Marino"
"2436",3740,331,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SNM","San Marino"
"2437",3015,520,1974,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"SOM","Somalia"
"2438",3205,520,1974,5,1,1,0,0,120,1,0,0,1,1,1,0,0,0,3,0,0,0,"SOM","Somalia"
"2439",3735,520,1974,7,0,1,0,0,240,0,0,0,1,1,0,0,0,0,3,0,0,0,"SOM","Somalia"
"2440",4953,520,2001,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SOM","Somalia"
"2441",4953,520,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"SOM","Somalia"
"2442",1040,230,1816,8,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,3,0,0,"SPN","Spain"
"2443",1100,230,1834,4,0,1,0,0,0,1,0,0,0,1,1,0,0,5,0,0,0,0,"SPN","Spain"
"2444",1100,230,1834,8,0,1,0,0,0,1,0,0,0,1,1,0,0,5,3,0,0,0,"SPN","Spain"
"2445",1120,230,1847,5,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,"SPN","Spain"
"2446",1225,230,1861,10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"SPN","Spain"
"2447",1365,230,1887,5,0,0,2,8,48,0,0,0,1,1,0,0,0,3,0,0,0,0,"SPN","Spain"
"2448",1430,230,1904,10,0,0,2,8,0,0,0,0,0,1,0,0,0,2,0,0,0,0,"SPN","Spain"
"2449",1445,230,1907,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,"SPN","Spain"
"2450",2165,230,1926,8,0,1,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,"SPN","Spain"
"2451",2395,230,1939,4,0,0,1,4,60,0,0,1,0,1,0,0,0,1,0,0,0,0,"SPN","Spain"
"2452",2435,230,1939,3,0,1,0,0,120,0,0,1,1,0,0,1,0,0,0,0,0,0,"SPN","Spain"
"2453",2435,230,1940,7,0,1,0,0,120,0,0,1,1,1,0,1,0,0,0,0,0,0,"SPN","Spain"
"2454",3077,230,1947,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SPN","Spain"
"2455",3130,230,1988,11,0,1,0,0,600,1,0,0,0,1,1,0,0,0,0,3,1,0,"SPN","Spain"
"2456",3180,230,1981,12,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"SPN","Spain"
"2457",3228,230,1953,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SPN","Spain"
"2458",3480,230,1963,9,0,0,0,0,60,1,0,0,0,0,1,0,1,0,4,3,0,0,"SPN","Spain"
"2459",3635,230,1970,8,0,0,0,0,60,0,0,0,0,1,0,0,1,0,4,3,0,1,"SPN","Spain"
"2460",3740,230,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SPN","Spain"
"2461",3740,230,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SPN","Spain"
"2462",3750,230,1976,1,0,1,0,0,60,1,0,0,0,1,1,0,1,0,4,3,0,1,"SPN","Spain"
"2463",4040,230,1991,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,"SPN","Spain"
"2464",4100,230,1991,11,0,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2465",4100,230,1993,1,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2466",4100,230,1993,1,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2467",4155,230,1992,2,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2468",4160,230,1992,2,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2469",4175,230,1992,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2470",4175,230,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"SPN","Spain"
"2471",4350,230,1992,10,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2472",4465,230,1993,5,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2473",4475,230,1993,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2474",4570,230,1994,4,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2475",4745,230,1995,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,"SPN","Spain"
"2476",4850,230,1996,10,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2477",4952,230,2000,6,1,1,0,0,72,0,0,0,1,0,0,0,0,0,0,0,0,0,"SPN","Spain"
"2478",4995,230,2001,11,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"SPN","Spain"
"2479",3080,780,1947,11,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3,0,0,"SRI","Sri Lanka"
"2480",3755,780,2007,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SRI","Sri Lanka"
"2481",4953,626,2013,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"SSD","South Sudan"
"2482",5090,626,2013,2,1,1,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,1,"SSD","South Sudan"
"2483",6045,626,2012,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,"SSD","South Sudan"
"2484",6045,626,2012,9,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,"SSD","South Sudan"
"2485",4945,403,2000,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"STP","Sao Tome and Principe"
"2486",4953,403,2000,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"STP","Sao Tome and Principe"
"2487",4953,403,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"STP","Sao Tome and Principe"
"2488",3015,625,1956,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"SUD","Sudan"
"2489",3205,625,1964,9,1,1,0,0,120,1,0,0,1,1,1,0,0,0,3,0,0,0,"SUD","Sudan"
"2490",3700,625,1972,6,0,NA,0,0,NA,1,0,0,0,0,1,NA,NA,1,NA,NA,NA,NA,"SUD","Sudan"
"2491",3758,625,1976,7,0,1,0,0,300,1,0,0,0,1,1,0,0,0,0,0,0,0,"SUD","Sudan"
"2492",4935,625,1999,12,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SUD","Sudan"
"2493",4953,625,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SUD","Sudan"
"2494",4953,625,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"SUD","Sudan"
"2495",5090,625,2006,12,1,1,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,1,"SUD","Sudan"
"2496",6045,625,2012,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,"SUD","Sudan"
"2497",6045,625,2012,9,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,"SUD","Sudan"
"2498",3150,115,1977,2,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SUR","Suriname"
"2499",3150,57,1981,12,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"SVG","St. Vincent and the Grenadines"
"2500",3900,57,1981,6,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,"SVG","St. Vincent and the Grenadines"
"2501",4778,57,1996,3,1,1,0,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,"SVG","St. Vincent and the Grenadines"
"2502",3935,572,1982,2,0,0,2,8,0,0,0,0,1,0,0,3,0,5,0,0,0,0,"SWA","Swaziland"
"2503",4953,572,2001,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SWA","Swaziland"
"2504",4953,572,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"SWA","Swaziland"
"2505",4985,572,2001,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SWA","Swaziland"
"2506",4985,572,2003,8,1,1,0,0,0,1,0,0,1,1,1,3,0,0,3,0,0,0,"SWA","Swaziland"
"2507",1190,380,1855,11,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,"SWD","Sweden"
"2508",3740,380,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SWD","Sweden"
"2509",3740,380,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SWD","Sweden"
"2510",4175,380,1995,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SWD","Sweden"
"2511",4175,380,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"SWD","Sweden"
"2512",3320,225,1956,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"SWZ","Switzerland"
"2513",3740,225,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SWZ","Switzerland"
"2514",3740,225,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"SWZ","Switzerland"
"2515",3015,652,1945,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"SYR","Syria"
"2516",3015,652,1945,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"SYR","Syria"
"2517",3205,652,1950,6,0,1,0,0,120,1,0,0,1,1,1,0,0,0,3,0,0,0,"SYR","Syria"
"2518",3205,652,1950,6,0,1,0,0,120,1,0,0,1,1,1,0,0,0,3,0,0,0,"SYR","Syria"
"2519",3300,652,1955,10,0,1,0,0,60,1,0,0,0,1,1,0,0,0,3,2,0,0,"SYR","Syria"
"2520",3300,652,1955,10,0,1,0,0,60,1,0,0,0,1,1,0,0,0,3,2,0,0,"SYR","Syria"
"2521",3538,652,1966,11,0,1,0,0,60,1,0,0,0,0,1,NA,NA,NA,0,NA,NA,NA,"SYR","Syria"
"2522",3538,652,1966,11,0,1,0,0,60,1,0,0,0,0,1,NA,NA,NA,0,NA,NA,NA,"SYR","Syria"
"2523",3807,652,1977,12,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"SYR","Syria"
"2524",3807,652,1977,12,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"SYR","Syria"
"2525",3863,652,1980,9,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,"SYR","Syria"
"2526",3863,652,1980,9,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,"SYR","Syria"
"2527",3880,652,1980,10,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"SYR","Syria"
"2528",3880,652,1980,10,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"SYR","Syria"
"2529",3970,652,1985,4,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"SYR","Syria"
"2530",3970,652,1985,4,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"SYR","Syria"
"2531",3973,652,1985,10,0,1,0,0,180,0,0,0,1,1,0,0,0,0,0,0,0,0,"SYR","Syria"
"2532",3973,652,1985,10,0,1,0,0,180,0,0,0,1,1,0,0,0,0,0,0,0,0,"SYR","Syria"
"2533",4030,652,1991,5,1,1,0,0,0,1,0,0,0,1,1,4,0,0,0,3,0,0,"SYR","Syria"
"2534",4030,652,1991,5,1,1,0,0,0,1,0,0,0,1,1,4,0,0,0,3,0,0,"SYR","Syria"
"2535",3740,702,1992,2,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"TAJ","Tajikistan"
"2536",4220,702,1992,5,0,1,0,0,60,1,0,0,1,1,1,0,0,0,0,0,0,0,"TAJ","Tajikistan"
"2537",4220,702,2002,10,1,1,0,0,60,1,0,0,1,1,1,0,0,0,0,0,0,0,"TAJ","Tajikistan"
"2538",4400,702,1993,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"TAJ","Tajikistan"
"2539",4470,702,1993,5,1,1,0,0,60,1,0,1,1,1,1,4,1,0,3,3,0,0,"TAJ","Tajikistan"
"2540",4810,702,1996,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"TAJ","Tajikistan"
"2541",4810,702,2001,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"TAJ","Tajikistan"
"2542",4837,702,1996,7,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,3,"TAJ","Tajikistan"
"2543",4950,702,2000,4,1,1,0,0,120,0,0,0,1,0,0,0,0,0,3,0,0,0,"TAJ","Tajikistan"
"2544",4951,702,2000,6,1,1,0,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,"TAJ","Tajikistan"
"2545",4978,702,2001,7,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,"TAJ","Tajikistan"
